brand,column_type,batch_id,test_id,plate_count_N,tailing_factor,resolution_Rs,back_pressure_bar,analyst,instrument,oos_reason,status
ACE,NH2,ACE-NH2-B28,T07,10951,1.128,4.41,194.4,Analyst_A,HPLC_01,PASS,PASS
ACE,NH2,ACE-NH2-B28,T08,11119,1.054,4.78,200.0,Analyst_A,HPLC_01,PASS,PASS
ACE,NH2,ACE-NH2-B28,T09,11195,1.19,4.61,206.5,Analyst_B,HPLC_02,PASS,PASS
ACE,NH2,ACE-NH2-B28,T10,10959,1.165,4.13,210.4,Analyst_B,HPLC_03,PASS,PASS
ACE,NH2,ACE-NH2-B29,T01,11598,1.15,4.19,175.4,Analyst_B,HPLC_03,PASS,PASS
ACE,NH2,ACE-NH2-B29,T02,11920,0.939,4.34,167.3,Analyst_A,HPLC_03,PASS,PASS
ACE,NH2,ACE-NH2-B29,T03,11259,0.984,4.23,186.2,Analyst_B,HPLC_03,PASS,PASS
ACE,NH2,ACE-NH2-B29,T04,11373,0.925,4.62,180.7,Analyst_A,HPLC_02,PASS,PASS
ACE,NH2,ACE-NH2-B29,T05,11524,0.979,4.42,167.4,Analyst_C,HPLC_03,PASS,PASS
ACE,NH2,ACE-NH2-B29,T06,11781,1.24,4.47,169.3,Analyst_A,HPLC_02,PASS,PASS
ACE,NH2,ACE-NH2-B29,T07,11159,0.977,3.76,182.5,Analyst_B,HPLC_02,PASS,PASS
ACE,NH2,ACE-NH2-B29,T08,11092,0.803,4.42,186.0,Analyst_C,HPLC_03,PASS,PASS
ACE,NH2,ACE-NH2-B29,T09,11179,0.917,3.93,177.0,Analyst_B,HPLC_03,PASS,PASS
ACE,NH2,ACE-NH2-B29,T10,11266,1.062,3.88,189.8,Analyst_B,HPLC_03,PASS,PASS
ACE,NH2,ACE-NH2-B29,T11,11763,0.947,4.04,164.1,Analyst_A,HPLC_02,PASS,PASS
ACE,NH2,ACE-NH2-B30,T01,11880,0.917,5.07,156.1,Analyst_C,HPLC_03,PASS,PASS
ACE,NH2,ACE-NH2-B30,T02,11719,1.032,4.78,162.4,Analyst_B,HPLC_03,PASS,PASS
ACE,NH2,ACE-NH2-B30,T03,12221,0.832,4.86,159.7,Analyst_B,HPLC_02,PASS,PASS
ACE,NH2,ACE-NH2-B30,T04,12107,0.996,4.92,154.0,Analyst_A,HPLC_03,PASS,PASS
ACE,NH2,ACE-NH2-B30,T05,11565,0.992,5.8,149.8,Analyst_B,HPLC_02,PASS,PASS
ACE,NH2,ACE-NH2-B30,T06,12537,0.93,5.01,150.9,Analyst_A,HPLC_03,PASS,PASS
ACE,NH2,ACE-NH2-B30,T07,11432,0.991,5.27,158.0,Analyst_A,HPLC_02,PASS,PASS
ACE,NH2,ACE-NH2-B30,T08,12034,1.088,4.64,159.3,Analyst_B,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B01,T01,10353,1.01,3.68,200.2,Analyst_B,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B01,T02,11127,0.933,3.91,172.5,Analyst_C,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B01,T03,11018,1.19,3.73,197.6,Analyst_B,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B01,T04,10788,1.048,4.2,175.8,Analyst_C,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B01,T05,6616,1.02,3.77,188.9,Analyst_A,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B01,T06,10816,1.073,3.98,184.8,Analyst_A,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B01,T07,11535,1.076,3.79,183.9,Analyst_B,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B01,T08,10728,1.214,3.75,198.5,Analyst_A,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B01,T09,10866,1.055,3.65,190.9,Analyst_C,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B01,T10,11397,1.277,4.23,206.7,Analyst_A,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B01,T11,11273,1.112,3.31,187.0,Analyst_A,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B02,T01,10417,1.143,4.7,190.2,Analyst_B,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B02,T02,10269,1.138,5.07,199.1,Analyst_A,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B02,T03,9562,1.171,4.73,200.0,Analyst_C,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B02,T04,10602,1.243,5.03,194.0,Analyst_C,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B02,T05,10388,1.191,4.64,202.7,Analyst_A,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B02,T06,9903,1.24,5.02,217.0,Analyst_A,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B03,T01,11077,1.041,2.62,168.1,Analyst_B,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B03,T02,10862,1.304,3.29,151.4,Analyst_A,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B03,T03,11377,0.957,3.18,155.9,Analyst_A,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B03,T04,10749,1.246,2.71,141.7,Analyst_C,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B03,T05,10124,1.118,2.9,152.6,Analyst_A,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B03,T06,11024,1.188,3.33,163.6,Analyst_C,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B03,T07,10881,1.301,3.05,156.8,Analyst_C,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B03,T08,11116,1.131,3.33,144.4,Analyst_A,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B03,T09,11057,1.059,3.04,134.1,Analyst_C,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B03,T10,11056,1.12,3.43,170.5,Analyst_C,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B03,T11,10967,1.237,3.12,159.9,Analyst_C,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B04,T01,11760,0.984,4.13,170.3,Analyst_A,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B04,T02,11293,1.029,4.73,175.0,Analyst_C,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B04,T03,11660,0.991,4.53,180.1,Analyst_A,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B04,T04,11557,1.172,4.5,164.4,Analyst_A,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B04,T05,11033,1.114,4.66,155.7,Analyst_A,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B05,T01,12180,1.194,4.22,178.0,Analyst_A,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B05,T02,12672,1.022,4.51,179.2,Analyst_C,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B05,T03,12103,1.021,3.95,185.4,Analyst_A,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B05,T04,12247,1.077,3.82,195.9,Analyst_B,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B05,T05,12301,1.188,3.68,173.8,Analyst_B,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B05,T06,7329,1.112,4.18,162.7,Analyst_A,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B05,T07,12387,1.089,4.23,168.0,Analyst_B,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B05,T08,12017,1.182,4.12,181.3,Analyst_C,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B05,T09,11613,1.191,3.92,185.9,Analyst_A,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B05,T10,12083,1.214,3.76,188.5,Analyst_B,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B05,T11,12215,1.136,4.03,191.9,Analyst_C,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B06,T01,11202,1.375,3.86,192.2,Analyst_A,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B06,T02,10872,1.362,4.4,209.1,Analyst_B,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B06,T03,11359,1.19,4.4,197.1,Analyst_B,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B06,T04,10990,1.26,4.34,195.5,Analyst_C,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B06,T05,11305,1.271,4.63,224.5,Analyst_A,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B06,T06,10769,1.356,4.25,192.5,Analyst_C,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B06,T07,10878,1.23,4.45,199.4,Analyst_C,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B06,T08,10570,1.175,4.38,193.4,Analyst_B,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B07,T01,11316,1.136,4.84,217.5,Analyst_C,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B07,T02,10833,1.081,4.71,193.7,Analyst_C,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B07,T03,11413,1.178,4.93,194.1,Analyst_C,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B07,T04,11851,0.949,4.8,206.3,Analyst_B,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B07,T05,10856,1.233,5.29,190.2,Analyst_B,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B07,T06,11227,1.155,4.59,221.9,Analyst_A,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B07,T07,11460,1.238,5.22,198.1,Analyst_B,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B07,T08,10590,1.083,4.66,216.2,Analyst_A,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B08,T01,10524,1.003,4.54,169.2,Analyst_C,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B08,T02,10525,1.134,5.09,173.6,Analyst_C,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B08,T03,11641,1.056,4.98,175.1,Analyst_A,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B08,T04,9935,0.882,4.95,184.3,Analyst_B,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B08,T05,10806,0.949,5.14,157.7,Analyst_A,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B08,T06,10841,0.941,4.67,183.0,Analyst_B,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B08,T07,10516,0.985,4.98,182.6,Analyst_B,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B08,T08,11102,0.929,5.17,161.0,Analyst_C,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B08,T09,10644,1.017,4.92,164.8,Analyst_A,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B08,T10,10567,1.106,4.65,161.0,Analyst_C,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B09,T01,10924,1.034,4.12,175.0,Analyst_C,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B09,T02,11588,1.032,4.62,175.0,Analyst_C,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B09,T03,11371,1.125,3.56,173.9,Analyst_A,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B09,T04,10478,0.89,3.93,178.2,Analyst_C,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B09,T05,11805,1.018,4.28,178.9,Analyst_A,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B09,T06,10949,0.876,4.52,199.2,Analyst_B,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B09,T07,11739,0.938,4.52,191.6,Analyst_A,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B09,T08,10991,1.058,4.23,191.3,Analyst_C,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B10,T01,12321,1.056,4.64,208.8,Analyst_A,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B10,T02,12128,1.0,4.53,204.0,Analyst_C,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B10,T03,12070,0.935,4.56,210.8,Analyst_B,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B10,T04,12279,0.867,4.24,213.5,Analyst_C,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B10,T05,12386,1.01,5.08,191.4,Analyst_A,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B10,T06,12513,0.911,4.32,226.0,Analyst_C,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B11,T01,11123,1.108,4.04,191.8,Analyst_A,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B11,T02,11082,1.179,3.95,214.4,Analyst_A,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B11,T03,11179,0.89,3.52,202.8,Analyst_B,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B11,T04,11787,1.171,3.94,183.5,Analyst_B,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B11,T05,11052,1.098,4.26,201.5,Analyst_B,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B11,T06,11858,1.145,3.95,202.6,Analyst_C,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B11,T07,11847,1.066,3.91,189.1,Analyst_B,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B11,T08,11879,1.119,4.03,197.8,Analyst_B,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B11,T09,11275,1.107,3.61,189.1,Analyst_C,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B12,T01,10761,1.132,4.9,190.1,Analyst_B,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B12,T02,9983,0.943,4.57,181.9,Analyst_B,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B12,T03,10769,1.019,4.97,207.1,Analyst_B,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B12,T04,10730,1.162,4.96,208.3,Analyst_A,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B12,T05,10075,1.276,4.54,193.3,Analyst_C,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B12,T06,10363,1.215,4.95,205.7,Analyst_A,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B13,T01,9158,0.914,3.91,141.6,Analyst_C,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B13,T02,9955,0.816,3.58,138.2,Analyst_B,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B13,T03,9937,0.871,3.69,135.1,Analyst_B,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B13,T04,9401,0.933,4.34,154.0,Analyst_B,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B13,T05,9628,0.998,3.97,145.0,Analyst_B,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B13,T06,9933,0.999,4.18,141.7,Analyst_C,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B13,T07,9862,0.886,4.06,159.6,Analyst_C,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B13,T08,9518,0.653,3.35,152.3,Analyst_B,HPLC_02,tailing_factor<LSL,FAIL
ACE,CN,ACE-CN-B13,T09,9200,0.899,4.3,154.5,Analyst_A,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B14,T01,11896,1.257,2.99,169.7,Analyst_B,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B14,T02,11924,1.048,3.22,166.4,Analyst_A,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B14,T03,11851,1.192,3.59,148.3,Analyst_A,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B14,T04,11007,0.99,3.72,165.1,Analyst_C,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B14,T05,12422,1.097,3.59,138.9,Analyst_B,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B15,T01,9718,0.676,4.42,223.7,Analyst_B,HPLC_02,tailing_factor<LSL,FAIL
ACE,CN,ACE-CN-B15,T02,6623,0.817,3.91,212.5,Analyst_A,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B15,T03,10433,0.671,4.45,183.9,Analyst_A,HPLC_02,tailing_factor<LSL,FAIL
ACE,CN,ACE-CN-B15,T04,10746,0.677,4.72,209.7,Analyst_C,HPLC_01,tailing_factor<LSL,FAIL
ACE,CN,ACE-CN-B15,T05,10176,0.734,4.72,218.1,Analyst_A,HPLC_01,tailing_factor<LSL,FAIL
ACE,CN,ACE-CN-B15,T06,10648,0.745,4.42,220.1,Analyst_C,HPLC_02,tailing_factor<LSL,FAIL
ACE,CN,ACE-CN-B15,T07,10758,0.636,4.96,199.0,Analyst_A,HPLC_01,tailing_factor<LSL,FAIL
ACE,CN,ACE-CN-B15,T08,10402,0.726,4.24,201.4,Analyst_A,HPLC_02,tailing_factor<LSL,FAIL
ACE,CN,ACE-CN-B15,T09,10499,0.575,5.13,204.8,Analyst_A,HPLC_03,tailing_factor<LSL,FAIL
ACE,CN,ACE-CN-B16,T01,11313,1.056,4.02,200.5,Analyst_A,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B16,T02,11292,0.902,4.04,187.6,Analyst_C,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B16,T03,10950,0.989,3.7,194.7,Analyst_B,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B16,T04,11232,0.898,3.99,184.0,Analyst_B,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B16,T05,10958,1.096,3.75,192.4,Analyst_C,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B16,T06,11834,1.032,3.66,185.3,Analyst_C,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B16,T07,10681,0.974,3.78,183.8,Analyst_A,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B16,T08,12007,1.055,4.24,175.7,Analyst_B,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B16,T09,11481,1.137,3.76,174.5,Analyst_C,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B16,T10,10936,0.941,3.95,199.0,Analyst_C,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B17,T01,7381,1.192,4.31,198.2,Analyst_A,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B17,T02,11901,1.227,4.75,199.4,Analyst_C,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B17,T03,11761,1.111,3.94,178.3,Analyst_B,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B17,T04,11937,1.036,4.19,173.1,Analyst_B,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B17,T05,11804,1.14,4.52,215.6,Analyst_C,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B17,T06,11287,1.007,4.21,188.7,Analyst_A,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B18,T01,11339,1.041,4.32,200.5,Analyst_C,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B18,T02,11880,0.964,4.5,185.3,Analyst_B,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B18,T03,11755,1.072,4.58,198.9,Analyst_A,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B18,T04,12230,1.066,4.22,193.3,Analyst_C,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B18,T05,11295,1.127,4.25,200.6,Analyst_C,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B18,T06,11703,1.223,4.72,189.9,Analyst_B,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B18,T07,12144,0.996,4.94,189.2,Analyst_C,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B19,T01,10170,1.094,4.24,204.1,Analyst_B,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B19,T02,10897,1.154,3.89,190.8,Analyst_C,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B19,T03,10029,1.139,4.07,192.1,Analyst_C,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B19,T04,10518,1.054,4.08,203.4,Analyst_B,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B19,T05,10483,1.138,4.02,220.1,Analyst_C,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B19,T06,9997,1.159,4.46,215.3,Analyst_C,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B19,T07,11430,1.086,3.59,187.8,Analyst_B,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B19,T08,10089,1.102,3.89,199.0,Analyst_C,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B20,T01,11277,1.245,5.26,176.5,Analyst_B,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B20,T02,11149,1.076,5.25,177.5,Analyst_B,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B20,T03,10914,1.289,5.21,169.0,Analyst_C,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B20,T04,10260,1.174,4.76,168.8,Analyst_C,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B20,T05,6280,1.004,5.16,173.7,Analyst_C,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B20,T06,9696,1.291,4.79,186.9,Analyst_C,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B21,T01,11927,1.034,3.84,150.1,Analyst_B,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B21,T02,12010,0.999,4.79,149.9,Analyst_C,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B21,T03,11803,0.92,4.86,157.7,Analyst_B,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B21,T04,11516,0.97,3.81,166.8,Analyst_A,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B21,T05,11690,1.091,4.12,169.2,Analyst_A,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B21,T06,11365,0.961,5.01,160.1,Analyst_B,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B21,T07,11483,1.063,4.31,166.5,Analyst_A,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B22,T01,12005,1.263,4.25,195.9,Analyst_C,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B22,T02,12304,1.356,4.25,184.0,Analyst_C,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B22,T03,12183,1.198,5.04,211.4,Analyst_A,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B22,T04,12628,1.289,3.88,200.6,Analyst_B,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B22,T05,12523,1.149,4.28,195.3,Analyst_B,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B22,T06,12430,1.267,3.78,193.0,Analyst_B,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B22,T07,11934,1.292,4.2,211.8,Analyst_C,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B22,T08,12759,1.169,5.03,197.4,Analyst_B,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B23,T01,11100,1.007,4.63,198.1,Analyst_B,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B23,T02,10654,1.205,4.55,213.9,Analyst_B,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B23,T03,10586,1.16,4.42,193.4,Analyst_A,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B23,T04,10673,1.252,4.81,214.1,Analyst_B,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B23,T05,10829,1.144,4.55,205.5,Analyst_C,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B24,T01,11738,1.108,4.08,171.4,Analyst_A,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B24,T02,7011,1.095,3.98,146.0,Analyst_B,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B24,T03,11705,1.054,4.68,158.9,Analyst_A,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B24,T04,6915,0.951,4.29,148.9,Analyst_A,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B24,T05,11360,1.175,4.65,161.7,Analyst_A,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B24,T06,12568,1.193,4.32,164.8,Analyst_B,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B24,T07,11423,1.077,4.56,173.7,Analyst_C,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B24,T08,11674,1.061,4.34,179.5,Analyst_B,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B24,T09,11811,0.994,4.44,158.2,Analyst_A,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B24,T10,7029,1.121,3.68,162.8,Analyst_A,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B25,T01,12232,1.287,4.74,208.2,Analyst_A,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B25,T02,11773,1.255,4.71,219.3,Analyst_A,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B25,T03,6314,1.186,4.71,204.6,Analyst_A,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B25,T04,12837,1.158,4.75,226.9,Analyst_C,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B25,T05,11113,1.264,3.67,212.7,Analyst_C,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B26,T01,7296,0.964,4.84,197.5,Analyst_C,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B26,T02,11235,1.014,4.89,197.4,Analyst_A,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B26,T03,11239,1.129,4.65,185.4,Analyst_A,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B26,T04,11866,1.15,4.61,188.0,Analyst_C,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B26,T05,11829,1.037,4.42,169.0,Analyst_C,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B26,T06,11651,1.138,5.06,171.0,Analyst_B,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B26,T07,11555,1.239,4.27,181.3,Analyst_C,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B26,T08,11600,1.139,4.21,155.1,Analyst_A,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B26,T09,11094,1.015,4.57,151.5,Analyst_C,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B26,T10,11455,1.017,4.84,187.2,Analyst_B,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B26,T11,11673,0.991,4.58,179.2,Analyst_A,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B27,T01,11879,1.177,4.95,146.1,Analyst_A,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B27,T02,11303,1.11,4.17,138.7,Analyst_C,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B27,T03,12120,1.345,4.0,146.4,Analyst_A,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B27,T04,12063,1.175,4.39,140.6,Analyst_B,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B27,T05,12165,1.392,4.44,146.9,Analyst_A,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B28,T01,12389,1.237,3.65,172.5,Analyst_A,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B28,T02,12479,0.886,4.24,201.6,Analyst_A,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B28,T03,12855,1.028,3.77,176.0,Analyst_A,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B28,T04,12904,0.965,3.55,180.2,Analyst_C,HPLC_03,PASS,PASS
ACE,CN,ACE-CN-B28,T05,12825,1.032,4.12,199.5,Analyst_A,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B28,T06,13161,0.883,3.7,170.6,Analyst_B,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B28,T07,13052,1.15,3.67,187.0,Analyst_C,HPLC_01,PASS,PASS
ACE,CN,ACE-CN-B29,T01,11346,1.017,5.02,152.5,Analyst_B,HPLC_02,PASS,PASS
ACE,CN,ACE-CN-B29,T02,11868,1.028,4.12,155.7,Analyst_A,HPLC_02,PASS,PASS
